ID,URL,Collection,Title,Contents,Date
ROSA123,https://answers.ros.org/question/61244/can-a-smach-state-machine-be-paused-and-resumed/,ROSAnswers,Can a SMACH state machine be paused and resumed?,"machine. However, it is also monitoring its battery levels using a SMACH MonitorState. When the",
ROSA122,https://answers.ros.org/question/228533/ekf_localization-odometryfiltered-topicfrequency-too-low/,ROSAnswers,ekf_localization: odometry/filtered topic:Frequency too low?,maximum cpu is utilized unless you're using battery power. It turns out that the default may be,
ROSA121,https://answers.ros.org/question/230198/which-single-board-computer-should-i-chose/,ROSAnswers,Which single board computer should I chose?,So I shouldn' t prefer it.Do you run from a battery? If so you might want to ditch the Cortex A7,
ROSA120,https://answers.ros.org/question/236239/how-can-i-power-a-kinect-using-the-irobot-create-2-base-turtlebot/,ROSAnswers,How can I power a kinect using the iRobot Create 2 base? (Turtlebot),"ng the kinect?Or will I need an external 12V battery?Thanks! I'm relatively new to electronics, s",
ROSA119,https://answers.ros.org/question/251805/i-need-help-writing-a-controller-node-for-a-drone/,ROSAnswers,I need help writing a controller node for a drone,will also ignore any mavlink commands if the battery is a dangerously low and return to their lan,
ROSA117,https://answers.ros.org/question/296145/turtlebot3-low-battery-beeping/,ROSAnswers,turtlebot3 low battery beeping,"s source code so that it does beep when the battery is low. Thanks! Hi ,The buzzer you mentione",
ROSA115,https://answers.ros.org/question/331522/sending-velocity-commands-to-the-robot-throught-cmd_vel-topic/,ROSAnswers,sending velocity commands to the robot throught cmd_vel topic,I have another question!!! where to get the battery state so I can send an error message when th,
ROSA113,https://answers.ros.org/question/342128/ros-create2-ca_driver-dashboard/,ROSAnswers,ROS Create2 ca_driver dashboard?,ca_driver.It publishes several topics on the battery.when I run:rostopic echo /battery/chargeIt r,
ROSA112,https://answers.ros.org/question/341812/turtlebot3-is-not-functionnig-on-his-bettery-i-dont-undrstend-the-problem/,ROSAnswers,turtlebot3 is not functionnig on his bettery i don't undrstend the problem,ts work but when i turn the turtle on by the battery the respbary3 does not turn on their is a re,
ROSA111,https://answers.ros.org/question/340524/open-mobile-manipulator-project/,ROSAnswers,Open Mobile Manipulator Project [closed],"0w dc-dc buvk converters(25),1 lipo 5000 mah battery(50), robot base could be just 2 leveled wood",
ROSA110,https://answers.ros.org/question/314418/local-costmap-window-slowly-drifts-over-static-global-map/,ROSAnswers,local costmap window slowly drifts over static global map,s did not happen. It might be tied when the battery getting low.I will update with a bag file wh,
ROSA11,https://answers.ros.org/question/208932/cannot-see-the-scan-data-of-rplidar-on-raspberry-pi/,ROSAnswers,Cannot see the scan data of rplidar on raspberry pi,"upply, worked fine!! It´s really a matter of energy!! Thanx a lot!! Saved my day!!max_usb_curren",
ROSA107,https://answers.ros.org/question/330995/battery-damaged-after-full-discharge/,ROSAnswers,Battery damaged after full discharge,One of my pupils let the battery plugged on the Turtlebot Burger 3 for one ye,
ROSA106,https://answers.ros.org/question/321734/hokuyo-ust-10lx-power-options/,ROSAnswers,Hokuyo UST-10LX power options,uyo UST-10LX on my RC car and have separated battery to power the lidar and the car. To reduce th,
ROSA105,https://answers.ros.org/question/52203/kobuki-malformed-subpayload/,ROSAnswers,"Kobuki ""malformed subpayload""","e few times we did, we noticed that Kobuki's battery level was low. Could you test your netbook w",
ROSA104,https://answers.ros.org/question/318738/have-two-nodes-publish-to-same-topic/,ROSAnswers,Have two nodes publish to same topic,then have another node which sends only when battery is too low. I don't want to change anything,
ROSA103,https://answers.ros.org/question/313024/turtlebot3-burger-is-not-charging/,ROSAnswers,Turtlebot3 burger is not charging [closed],"requested in the online manual : unplug the battery, take it out of the robot, plug the white pa",
ROSA102,https://answers.ros.org/question/311408/rosserial-kinetic-error-5-inputoutput-error/,ROSAnswers,rosserial kinetic [Error 5] Input/output error,"would be the answer.Btw, I connected another battery to the motor to supply the working current/v",
ROSA101,https://answers.ros.org/question/257182/getting-started-in-the-world-of-drone-programming/,ROSAnswers,Getting started in the world of drone programming,"need the drone to have around 30 minutes of battery(ideally more, but if not possible that will",
ROSA1,https://answers.ros.org/question/42315/ubuntu-1204-and-pandaboard-fails-to-open-asus-xtion-driver-issues-for-arm/,ROSAnswers,Ubuntu 12.04 and Pandaboard -> fails to open ASUS xtion/ Driver issues for ARM,lag of enough usb ports and the fact of less energy consumption). The compiling seems to work we,
ROSA0,https://answers.ros.org/question/193078/minimum-hardware-requirement-for-ros/,ROSAnswers,Minimum Hardware Requirement for ROS,. So we need to select the hardware which is energy efficient and can have ROS run on it. This,
ROSD36,https://discourse.ros.org/t/turtlebot3-joule-stalled/2739,ROSDiscourse,Turtlebot3 - Joule stalled,on 12V/3A external power supply or with the battery provided with the Turtlebo3 kit. Logs don’t,2017-09-23 04:28 PM
ROSD3,https://discourse.ros.org/t/which-board-microprocessor-should-i-use-i-want-to-use-ros-kinetic-on-ubuntu-16-04-along-with-packages-like-move-base-laser-scan-matcher-for-indoor-autonomous-navigation/11488,ROSDiscourse,"Which board/microprocessor should I use? I want to use ROS Kinetic on Ubuntu 16.04, along with packages like move_base, laser_scan_matcher for indoor autonomous navigation",l switch to something that is smaller / more energy efficient but harder to work with.Looks like,2019-11-14 05:53 AM
ROSD253,https://discourse.ros.org/t/turtlebot3-software-and-firmware-update-and-waffle-pi/3729,ROSDiscourse,TurtleBot3 software and firmware update and 'waffle_pi',"sary to show the new Publisher /diagnostic, /battery_state information and to connect a speaker t",2018-01-18 03:39 AM
ROSD250,https://discourse.ros.org/t/what-do-you-want-to-see-in-an-educational-ros-platform/10958,ROSDiscourse,What do you want to see in an educational ROS platform?,SLAM onboard.If I just use a 3S LiPo 5000mah battery (it’s already larger than the default). The,2019-10-10 02:21 AM
ROSD243,https://discourse.ros.org/t/autoware-v1-12-alpha-1/9396,ROSDiscourse,Autoware v1.12-alpha.1,()Split drive state ()melodic support ()add battery charging state ()modify mssion state for fms,2019-06-03 11:15 PM
ROSD235,https://discourse.ros.org/t/looking-for-kobuki-power-supply-battery-charger/8754,ROSDiscourse,Looking for Kobuki power supply / battery charger,"AC, 50/60Hz, 1.5A max; Output: 19V DC, 3.16A power supply.Here’s an example on Amazon: As for t",2019-04-15 09:00 PM
ROSD23,https://discourse.ros.org/t/announcing-tf-remapper-cpp-and-static-transform-mux-more-power-to-your-tf/9219,ROSDiscourse,Announcing tf_remapper_cpp and static_transform_mux: More power to your TF!,g TF? Have you looked at the ? Stop wasting energy and CPU cycles by moving to . The API is a s,2019-05-19 05:39 PM
ROSD227,https://discourse.ros.org/t/sbs-smart-battery-system-smbus-over-usb/12836,ROSDiscourse,SBS (Smart Battery System) SMBus over USB?,"ed, but I’m trying to integrate a SBS laptop battery into a ROS-based robot I’m building, and it’",2018-04-16 08:11 AM
ROSD226,https://discourse.ros.org/t/tb3-turtlebot3-automatic-parking-under-ar-detection/4476,ROSDiscourse,[TB3] TurtleBot3 Automatic Parking under AR detection,"ironments, such as no-light. Make your own recharge stations or like that by using these packag",2018-04-16 08:11 AM
ROSD225,https://discourse.ros.org/t/turtlebot3-impressions-so-far/2907,ROSDiscourse,Turtlebot3 - Impressions so far,ointing out in the instructions that charger power supply will also serve as a Joule power supp,2017-10-11 03:02 PM
ROSD220,https://discourse.ros.org/t/regional-robotics-sailing-winter-academy-at-zhejiang-university/6980,ROSDiscourse,Regional Robotics Sailing Winter Academy at Zhejiang University,ea on a much longer duration compared to the battery-powered counterpart and potentially could se,2018-11-27 07:11 PM
ROSD22,https://discourse.ros.org/t/autoware-1-12-released/9817,ROSDiscourse,Autoware 1.12 released,including support for better stop states and battery chargingConvex hull predictionSupport for RO,2019-07-08 07:32 PM
ROSD163,https://discourse.ros.org/t/research-about-the-battery-in-robots/5566,ROSDiscourse,Research about the battery in robots,ching on how to make robots programming more efficient and of a better quality. If you are into ro,2018-07-30 11:33 PM
ROSD144,https://discourse.ros.org/t/autoware-reference-platform-working-group-meeting-3/11451,ROSDiscourse,Autoware Reference Platform Working Group Meeting #3,"heng
Requests by Kalray and TierIV
Estimated power consumption : 20-30 Watts (without accelerat",2019-11-12 11:42 AM
ROSD138,https://discourse.ros.org/t/project-azure-for-kinect-4th-gen-kinect/4729,ROSDiscourse,Project Azure for Kinect (4th gen Kinect),ncy and modulation contrast resulting in low power consumption with overall system power of 225,2018-05-08 11:21 AM
ROSD12,https://discourse.ros.org/t/using-nuc-with-kobuki/489,ROSDiscourse,Using NUC with Kobuki,was aware of a power solution e.g. external battery that can connect to the Kobuki 19v output AN,2016-09-10 06:38 PM
ROSD101,https://discourse.ros.org/t/dont-miss-eu-funding-for-ros-developments-via-rosin-ftps-next-cut-off-dates-june-14-sept-13-2019/8999,ROSDiscourse,"Don't miss EU funding for ROS developments via ROSIN FTPs - Next cut-off dates: June 14 & Sept 13, 2019","ent solutions (in terms of computation time, energy consumption) for a specified task. Currently",2019-05-02 08:43 AM
SO2,https://stackoverflow.com/questions/59778016/simulating-battery-life-of-a-turtlebot-3-in-gazebo,StackOverflow,Simulating battery life of a Turtlebot 3 in Gazebo,e I can drive around a Turtlebot 3 while its battery state is simulated.I have read about the Gaz,2019-01-16 09:24 PM
W50,https://wiki.ros.org/phm_tools,Wiki,phm_tools,more component in the Power Module which is battery and the failure rate of this component selec,LAST EDITED
W42,https://wiki.ros.org/ocean_battery_driver,Wiki,ocean_battery_driver,"ry and Power System.


 controls an array of battery controllers. The API below is for informati",LAST EDITED
W39,https://wiki.ros.org/rosserial_embeddedlinux,Wiki,rosserial_embeddedlinux,"l, and consumes under 10 watts of electrical power. This makes them expandable and interesting",LAST EDITED
W31,https://wiki.ros.org/pr2_gazebo_plugins,Wiki,pr2_gazebo_plugins,kBaseline>GazeboRosPowerNode<robotNamespace><powerStateTopic><powerStateRate><fullChargeCapacit,LAST EDITED
W3,https://wiki.ros.org/ps3joy,Wiki,ps3joy,"f>
<n>: inactivity timeout in seconds (saves battery life).
<f>: file name to redirect output to.",LAST EDITED
W23,https://wiki.ros.org/battery_monitor_rmp,Wiki,battery_monitor_rmp,s and then uses espeak to tell the user if a battery is getting low. It also publishes this infor,LAST EDITED
W21,https://wiki.ros.org/pr2_power_board,Wiki,pr2_power_board,lates the main fan speed of the PR2 based on battery and power board temperature. power_node2pow,LAST EDITED
W2,https://wiki.ros.org/laptop_battery_monitor,Wiki,laptop_battery_monitor,Simple script to check battery status,LAST EDITED
W17,https://wiki.ros.org/wiimote,Wiki,wiimote,"umble (vibrator),
 buttons, joystick, and battery state. The node additionally enables ROS",LAST EDITED
W14,https://wiki.ros.org/m4atx_battery_monitor,Wiki,m4atx_battery_monitor,ckage will read the information from a m4atx battery supply and publish it as a ros message. Loca,LAST EDITED
W12,https://wiki.ros.org/kobuki_node,Wiki,kobuki_node,heel_right_joint_namestringwheel_right_joint~battery_capacitydouble16.5~battery_lowdouble13.5~bat,LAST EDITED
W11,https://wiki.ros.org/power_monitor,Wiki,power_monitor,"wer_monitor collects messages from the ocean_battery_server and
 the pr2_power_board, and pub",LAST EDITED
