PHASE1 ID,ID,URL,Collection,Title,Contents,Codes - Michel,Codes - Gustavo,Codes - Ivano
GitIssue4,DP337,https://github.com/AutonomyLab/bebop_autonomy/issues/43,GitHubIssues,Publish the battery state as a ROS standard message,no_keyword_in_contents,[battery info][as ros message],,
GitIssue399,DP338,https://github.com/yujinrobot/kobuki/issues/350,GitHubIssues,kobuki diagnostics parameter was out dated,I found that kobuki battery is not presented on kobuki_dashboard when ko,[battery info][not in the dashboar][yaml file issue],,
GitIssue398,DP339,https://github.com/yujinrobot/kobuki/issues/65,GitHubIssues,Check charger bit flags,atch your photo!Done. Still not publishing a battery message containing both robot and laptop bat,[battery info][no robot and laptop info],,
GitIssue397,DP340,https://github.com/uf-mil/NaviGator/issues/45,GitHubIssues,Thrusters not giving feedback,rn feedback information (we mainly just want battery voltage)Any progress on this? It's not vital,[battery info][no feedback][need battery voltage],,
GitIssue396,DP341,https://github.com/uf-mil/NaviGator/issues/51,GitHubIssues,RobotTeq motor controller current trip,"urrent trips were very rare even without the battery swapping, so I do not think enough testing h",[not a battery issue][tested][FP],,
GitIssue395,DP342,https://github.com/uf-mil/NaviGator/issues/258,GitHubIssues,Battery kill never unkills,"Once the battery kill is raised because of low voltage, it do",[battery management][once down never comes back][avoiding oscilation near to the threashold],,
GitIssue394,DP343,https://github.com/uf-mil/NaviGator/issues/254,GitHubIssues,Address Battery Paradox,"motor controllers to kill NaviGator when the battery gets too low, and warn us before this. But w",[battery management][motor power is killed][keeps sending info][monitoring the motors][new bms],,
GitIssue390,DP344,https://github.com/turtlebot/turtlebot/issues/224,GitHubIssues,add a way to disable laptop battery checks,a way to avoid the warnings that the laptop battery could not be measured.Resolved by PR with t,[battery info][monitoring][avoid warning for no battery],,
GitIssue39,DP345,https://github.com/turtlebot/turtlebot/issues/141,GitHubIssues,Trusty laptop battery state not detected,indicates that you need to alter the default battery path (through the ~acpi_path parameter)[WARN,[battery info][laptop battery][not detected][code issues],,
GitIssue387,DP346,https://github.com/UbiquityRobotics/magni_robot/issues/43,GitHubIssues,Battery Voltage topic not visible on latest image,The latest image doesn't seem to publish a battery voltage topic. I see the following topics:/c,[battery info][ubiquity robotics image][no battery topic][solved by in new images],,
GitIssue385,DP347,https://github.com/sbrodeur/ros-icreate-bbb/issues/37,GitHubIssues,Battery charge is always zero in visualizations,"Not sure if the problem is that the battery charge is wrongly reported by the robot, or",[battery info][charge always 0][wrong unit convertion],,
GitIssue384,DP348,https://github.com/sbrodeur/ros-icreate-bbb/issues/15,GitHubIssues,Battery life,"Currently at the 75 to 80% mark, the battery dies. This usually manifest as a sudden jump",[battery file][physical battery discussion][FP],,
GitIssue383,DP349,https://github.com/sbrodeur/ros-icreate-bbb/issues/11,GitHubIssues,Test rosbag recording on robot,eed to verify how long the robot can last on battery power while moving and recording.Recording g,[battery monitoring][autonomy],,
GitIssue377,DP350,https://github.com/RoboJackets/igvc-software/issues/88,GitHubIssues,battery topic seems to always publish 0?,"Look into how the battery topic works, what sensors it relies on, and",[battery monitoring][which sensors][arduino],,
GitIssue374,DP351,https://github.com/ROBOTIS-GIT/turtlebot3/issues/204,GitHubIssues,How to use large capacity battery ？,"The battery capacity is 8800mah, but more than 2 hours,",[battery diagnostic][allways sounds warning][battery voltage/type],,
GitIssue371,DP352,https://github.com/ROBOTIS-GIT/turtlebot3/issues/187,GitHubIssues,/dev/tty/ACM0 disappears when OpenCR's 12V output is used,"supplying power with decent power supply or battery, please check whether the 3 analog input sig",[no serial connection][opencr][no answer][FP],,
GitIssue368,DP353,https://github.com/ROBOTIS-GIT/turtlebot3/issues/326,GitHubIssues,/battery_state/current does not update,rsions. We need updates to current from the /battery_state topic but it is always displayed as ze,[battery info][state is zero][lack of sensor],,
GitIssue366,DP354,https://github.com/ROBOTIS-GIT/turtlebot3/issues/340,GitHubIssues,Turtlebot3_core doesn't grab the NAMESPACE configuration,e're working directly over the robot and the battery runs out very fast. So that's the reason I d,[just mention battery][FP],,
GitIssue365,DP355,https://github.com/ROBOTIS-GIT/turtlebot3/issues/338,GitHubIssues,Dynamixel gets stuck after some movement.,"of this if it's helpful.Hi :)Because of low battery, the red led was on. Please check your batte",[robot movement][stuck][red battery led],,
GitIssue361,DP356,https://github.com/RoboJackets/igvc-software/issues/53,GitHubIssues,Rviz Plugin - Display Battery Level,Make an rviz plugin to display the current battery level.,[battery info][level in rviz],,
GitIssue360,DP357,https://github.com/ROBOTIS-GIT/ROBOTIS-OP3/issues/63,GitHubIssues,Power supply Intel Nuc and OpenCR,he quick response !Could you recommend me a battery/power supply to get the most out of the 12V,[physical battery][FP],,
GitIssue358,DP358,https://github.com/ROBOTIS-GIT/turtlebot3/issues/140,GitHubIssues,Motor Setup Issue,right? I've connected it with the turtlebot3 battery and the red led on the dynamixel blinks when,[baud rate not battery][FP],,
GitIssue355,DP359,https://github.com/PR2/pr2_robot/issues/95,GitHubIssues,Bringing up joystick node drains battery (ros ticket #3608),stick keeps a connection open and drains the battery. We could only start the joystick node when,[battery consumption][joystick drains battery][unpair code],,
GitIssue353,DP360,https://github.com/mavlink/mavros/issues/68,GitHubIssues,PX4 connection test,"It works . The problem was I didn't have the battery connected :D
So the steps are:What about tak",[battery not connected][FP],,
GitIssue352,DP361,https://github.com/mavlink/mavros/issues/126,GitHubIssues,Define setpoints also as a service,"lsafe cause I have not armed the quad and no battery is connected).
I will send you a PR with thi",[FP],,
GitIssue350,DP362,https://github.com/mavlink/mavros/issues/33,GitHubIssues,Add topics for orientation control setpoint.,"l on the same position since I connected the battery, so yeah it's drifting. I'll checkout your n",[FP],,
GitIssue349,DP363,https://github.com/mavlink/mavros/issues/1094,GitHubIssues,Better communication between my computer and my drone / Change Mavros/Mavlink settings,s on one of the computers) was switching the battery levels between the real battery and the one,[FP],,
GitIssue348,DP364,https://github.com/mavlink/mavros/issues/759,GitHubIssues,Sync ROS time with FCU time,"ime.
Because usually GPS module has it's own battery backed rtc, so date are known since first SY",[FP],,
GitIssue347,DP365,https://github.com/mavlink/mavros/issues/719,GitHubIssues,rosrun mavros mavsafety arm Request failed.,"y fixed this problem!It work after I disable battery failsafe.
I found this in log output of rosl",[flying with mavros][worked][disabling battery failsafe],,
GitIssue344,DP366,https://github.com/mavlink/mavros/issues/461,GitHubIssues,Mavros topic not publishing on ArduCopter,"iagnostics
/mavlink/from
/mavlink/to
/mavros/battery
/mavros/fix
/mavros/gps_vel
/mavros/imu/atm_",[FP],,
GitIssue343,DP367,https://github.com/mavlink/mavros/issues/209,GitHubIssues,Plugins not publishing when using TELEM2,"iagnostics
/mavlink/from
/mavlink/to
/mavros/battery
/mavros/camera_image
/mavros/camera_image/co",[FP],,
GitIssue342,DP368,https://github.com/mavlink/mavros/issues/190,GitHubIssues,Pixhawk driver,"from it I need to read the rotation angles, battery status, all data. I need a driver package. T",[battery info][pixhawk/autopilots drones interface][including battery status],,
GitIssue341,DP369,https://github.com/mavlink/mavros/issues/179,GitHubIssues,Extending mavros support to IRIS+,"slightly better results, I occasionally get battery data on the topic (/mavros/battery), but sti",[FP],,
GitIssue337,DP370,https://github.com/jsk-ros-pkg/jsk_robot/issues/909,GitHubIssues,PR1040のバッテリ交換,した。 what command did you use when displaying battery infomation Battery Name|,[oriental language/characteres][battery info],,
GitIssue336,DP371,https://github.com/jsk-ros-pkg/jsk_robot/issues/21,GitHubIssues,add a script to show time to charge and remaining battery time,we need to be more careful about battery life according to the last week demonstratio,[battery info][show remaining time][gui],,
GitIssue335,DP372,https://github.com/ARCC-RACE/jetson_car/issues/31,GitHubIssues,Packing list for competition,collection USB driveLion charger for traxxas batteryCharger for powerpadd batteryRouterMonitor+HD,[FP],,
GitIssue332,DP373,https://github.com/gtagency/buzzmobile/issues/42,GitHubIssues,Properly fix battery,rewing the ends of the cable together to the battery again. I thought I had done it properly with,[physical stuff][FP],,
GitIssue329,DP374,https://github.com/dji-sdk/Onboard-SDK-ROS/issues/31,GitHubIssues,Issues with 0.1.8 Release,iring.problem is: should betogether with the battery following.You can update it by yourself or w,[FP],,
GitIssue328,DP375,https://github.com/dji-sdk/Onboard-SDK-ROS/issues/19,GitHubIssues,Compass reading is not published,"It still doesn't work. check if RC data and battery data are correct.
if so, you didn't set comp",[battery ckeck],,
GitIssue325,DP376,https://github.com/dji-sdk/Onboard-SDK-ROS/issues/293,GitHubIssues,Update to 3.9 for ROS Package?,ave been addressed in OSDK-3.9. They are the battery bug and the RTH function. I'll wait for v3.9,[battery code bug][waiting for Onvoard-SDK new version],,
GitIssue323,DP377,https://github.com/bluesat/numbat_software/issues/5,GitHubIssues,Get smart servos working,"the vin and GND pins on the arduino, as the battery doesn’t seem to work (found a power supply t",[physical battery][FP],,
GitIssue321,DP378,https://github.com/AutonomyLab/ardrone_autonomy/issues/32,GitHubIssues,Unable to run ardrone_driver on drone 1.0 (firmware 1.7.11),ge that it connected successfully with a 0% battery and then looses the nave data. The LED light,[battery misinfo][airdrone driver fails][works after firmware update],,
GitIssue317,DP379,https://github.com/AutonomyLab/ardrone_autonomy/issues/200,GitHubIssues,No bottom camera stream,"again freeflight without removing the drone battery, freeflight doesn't show the bottom camera.M",[FP],,
GitIssue313,DP380,https://github.com/ROBOTIS-GIT/turtlebot3/issues/245,GitHubIssues,turtlebot3 low battery beeping,no_keyword_in_contents,[ROSA117][turtlebot3][avoiding low battery beep][turtlebot3_diagnosis.cpp],,
GitIssue312,DP381,https://github.com/PR2/pr2_robot/issues/120,GitHubIssues,put battery characterization into a proper stack/package (ros ticket #3747),ld find a good home for it.trac data:measure_power.pypr2_gazebo_pluginsOwner: Reporter: Reporte,[battery info][moving code][battery characterization],,
GitIssue311,DP382,https://github.com/mavlink/mavros/issues/1377,GitHubIssues,FCU: arming denied check battery,no_keyword_in_contents,[battery ckeck][not mavros but drone itself],,
GitIssue310,DP383,https://github.com/mavlink/mavros/issues/19,GitHubIssues,Publish battery status,no_keyword_in_contents,[battery info][publish],,
GitIssue303,DP384,https://github.com/ros-planning/navigation2/issues/1455,GitHubIssues,To configure maximum speed at runtime,"g fragile or unstable objects, to reduce the energy consumption or to reduce the noise, for exam",[mros max speed][adaptation][battery low],,
GitIssue3,DP385,https://github.com/uf-mil/mil_common/issues/187,GitHubIssues,GNC: write common library for 3D thruster mapping,"d for other minimization functions (minimize energy, faster processing, etc)Function to disable/",[FP],,
GitIssue267,DP386,https://github.com/mavlink/mavros/issues/1180,GitHubIssues,offboard request failed,"os/actuator_control
/mavros/altitude
/mavros/battery
/mavros/extended_state
/mavros/global_positi",[FP],,
GitIssue26,DP387,https://github.com/AutonomyLab/create_autonomy/issues/7,GitHubIssues,Add support for battery state,"having the various information regarding the battery state as individual topics, it might make mo",[battery info][add battery state suport][autonomy lab][pack into battery_state topic],,
GitIssue237,DP388,https://github.com/utexas-bwi/segbot/issues/112,GitHubIssues,"segbot_sensors: Segbot V4 battery, hardware information is ignored",f the V2. The V4 segbots have much more rich battery information (State of Charge for both the pr,[battery diagnostic][segbot][rich info not tracked],,
GitIssue227,DP389,https://github.com/AutonomyLab/bebop_autonomy/issues/184,GitHubIssues,Stablilizing Image frequency,"ally, usually when having low voltage of the battery or in some other magic cases. When the rate",[image publishing frequence][unstable][battery low],,
GitIssue225,DP390,https://github.com/jsk-ros-pkg/jsk_robot/issues/941,GitHubIssues,low battery of PR1040,Speed of decreasing battery of PR1040 is very fast.There was same issue(,[battery draining fast][pr1040][seems to be physical battery][FP],,
GitIssue21,DP391,https://github.com/ethz-asl/asctec_mav_framework/issues/62,GitHubIssues,Random errors with asctec_mav_framework,"4223845]: ok
[ERROR] [1525729493.554670607]: battery voltage critical - land now !!!: 0 V
checksu",[battery critical level][land now][log][they don't discuss it][FP],,
GitIssue209,DP392,https://github.com/AutonomyLab/create_autonomy/issues/31,GitHubIssues,[minor] Incorrect battery charge state when the base is plugged in,driver when the base was plugged in and the battery was dead empty:Thanks. I've noticed this bef,[battery misinfo][charge state][when battery is dead],,
GitIssue14,DP393,https://github.com/ros-planning/navigation2/issues/1339,GitHubIssues,Add action server feedback to all action tasks,io. It can be used when checking the current battery level is enough to complete task etc...Numbe,[battery info][calculation][enough for a task][only a comment],,
GitIssue134,DP394,https://github.com/ROBOTIS-GIT/turtlebot3/issues/538,GitHubIssues,Turtlebot battery monitoring,"er used by the turtlebot.
Thank you.
Hi, the battery voltage is read from OpenCR and delivered to",[battery monitoring][turtlebot][battery_state topic],,
GitIssue115,DP395,https://github.com/introlab/rtabmap_ros/issues/286,GitHubIssues,Autonomous Navigation with Turtlebot and Kinect2,"sher/robot_state_publisher)
turtlebot_laptop_battery (laptop_battery_monitor/laptop_battery.py)RO",[FP],,
GitIssue1107,DP396,https://github.com/yujinrobot/kobuki/issues/136,GitHubIssues,Battery charge not shown in Android apps,"we always send 2.2, what is that of the 4S1P battery, because by now we cannot identify the batte",[battery misinfo][no charge][corrected yaml],,
GitIssue11,DP397,https://github.com/dji-sdk/Onboard-SDK-ROS/issues/143,GitHubIssues,"dji_sdk_node crashes, probably related to missions",5 missions in 20-40 minutes or how long the battery lasts.The Waypoint Mission is used to implem,[FP],,
GitIssue1073,DP398,https://github.com/mavlink/mavros/issues/832,GitHubIssues,Frequent Hard syncing of clock,"is log (suspicious CON msgs)?
Do you use 16S battery?Thank you for your response.Do you use ntpd_",[physical battery][FP],,
GitIssue1043,DP399,https://github.com/mavlink/mavros/issues/1126,GitHubIssues,MAVROS::Altitude still a valid message?,"mavros/adsb/vehicle
/mavros/altitude
/mavros/battery
/mavros/cam_imu_sync/cam_imu_stamp
/mavros/d",[FP],,
GitIssue1003,DP400,https://github.com/mavlink/mavros/issues/574,GitHubIssues,Send MAVLink messages to QGroundControl,"rks, I tried to send one message with a fake battery status (mavros_msgs/BatteryStatus.msg):1 - F",[battery info][faking battery status][could be ok for testing],,
GitIssue10,DP401,https://github.com/dji-sdk/Onboard-SDK-ROS/issues/157,GitHubIssues,Missing Battery Information,"When using an A3 with a custom lipo battery, there is no voltage, current, or capacity i",[battery misinfo][dji a3][missing info],,
GitIssue0,DP402,https://github.com/yujinrobot/kobuki/issues/376,GitHubIssues,kobuki:Timed out while waiting for serial data stream [/mobile_base],"sys/class/power_supply/test_battery/capacity/energy_full_design does not exist]
[ERROR] [9466881",[timeout][kobuki][serial com][battery in the log],,
C63074,DP403,https://github.com/ipa320/cob_environment_perception,Commits,cob_environment_perception,"742e194c347fa0301309f': 'renamed msg + added energy value, encoded as XML'}",[battery info][add energy][msg],,
C63073,DP404,https://github.com/ipa320/cob_environment_perception,Commits,cob_environment_perception,"7185e304f43b5418ab2d2': 'renamed msg + added energy value, encoded as XML'}",[battery info][add energy][msg],,
C59785,DP405,https://github.com/ipa320/cob_command_tools,Commits,cob_command_tools,89651e6e502d16caa15d6d': 'allow to configure battery monitor notifications'},[battery info][monitor and stop notification],,
C59596,DP406,https://github.com/ipa320/cob_command_tools,Commits,cob_command_tools,e55f8b312fb': 'stop charging mode if no more power_state msgs received'},[charging][set mode to false][battery state timeout],,
C59588,DP407,https://github.com/ipa320/cob_command_tools,Commits,cob_command_tools,641e403456ea1cfa859cc10f7d81': 'configurable battery thresholds'},"[battery thresholds][warning, error and critical]",,
C59583,DP408,https://github.com/ipa320/cob_command_tools,Commits,cob_command_tools,Merge pull request #130 from ipa-bnm/feature/battery_light_mode\n\nshow charging progress on led,[battery info][charge progress],,
C59169,DP409,https://github.com/ipa320/cob_command_tools,Commits,cob_command_tools,bae8dc2819e1a465cd1b1cf52b6ecb22ff6b3': 'cob_battery for dashboard'},[battery info][dashboard][care-o-bot],,
C59120,DP410,https://github.com/ipa320/cob_command_tools,Commits,cob_command_tools,793e09b426331c16aa00a22c60568271': 'enhanced battery monitoring'},[battery monitoring][improvements][update],,
C56381,DP411,https://github.com/inomuh/evapi_ros,Commits,evapi_ros,5cd6a4820df1c81b341c689da7371b4dc1f8a': 'add battery sensor'},[battery monitoring][add sensor][launch file],,
C56353,DP412,https://github.com/inomuh/evapi_ros,Commits,evapi_ros,1c52e8bbb234a40e9a9359187': 'add voltage and battery msgs'},[battery info][voltage],,
C49863,DP413,https://github.com/g/grizzly,Commits,grizzly,"0d2ff308b772275e': 'Added dead reckoning and energy estimation nodes, fixed up fan control, faul",[battery monitoring][estimation],,
C44705,DP414,https://github.com/ethz-asl/asctec_mav_framework,Commits,asctec_mav_framework,3dfeb': 'adapted buzzer and main to have the battery warning voltage adjustable'},[battery info][adjustable warning][voltage],,
C44653,DP415,https://github.com/ethz-asl/asctec_mav_framework,Commits,asctec_mav_framework,9040daccccffd8c5fa9f2f3041aa63b2aeb': 'added battery warnings to rosout'},[battery info][rosout],,
C44596,DP416,https://github.com/ethz-asl/asctec_mav_framework,Commits,asctec_mav_framework,0e9eacfad7e1b7af981ae4f7a9c82affb9e7': 'made battery warning voltage adjustable'},[battery info][adjustable warning][voltage],,
C41326,DP417,https://github.com/elpimous/Neo_robot,Commits,Neo_robot,9ae72cd7fb7ee8afa061992dd2': 'A package with energy vocal alerts.'},[battery info][speak alert],,
C40942,DP418,https://github.com/ekumenlabs/tangobot,Commits,tangobot,e pull request #127 from jubeira/dev/publish_battery\n\nPublishing robot and device battery'},[battery info][laptop and device][publish],,
C40941,DP419,https://github.com/ekumenlabs/tangobot,Commits,tangobot,7545c2d488d94dcd2b704eafe50b356': 'Splitting battery publishers into two nodes'},[battery info][two nodes],,
C40940,DP420,https://github.com/ekumenlabs/tangobot,Commits,tangobot,b88c3bb3f8fecc07901ce5599071c170bb': 'Adding battery publisher node\n- It has to be split into tw,[battery info][add battery node][publish],,
C40493,DP421,https://github.com/edinferno/edinferno,Commits,edinferno,"er class, publishes if Nao is un/plugged and battery charge'}",[battery info][plugged and power][subscribe],,
C376,DP422,https://github.com/aau-ros/aau_multi_robot,Commits,aau_multi_robot,"Revert ""added new strategy which checks the battery state""\n\nThis reverts commit af8a517e1cdaeb",[battery-based strategy][level][voltage],,
C373,DP423,https://github.com/aau-ros/aau_multi_robot,Commits,aau_multi_robot,"Revert ""Robots now drive back to home when energy level is at 50%.""\n\nThis reverts commit b3a",[energy tactic][back home][battery lower than 50pct],,
C371,DP424,https://github.com/aau-ros/aau_multi_robot,Commits,aau_multi_robot,"vert ""add a function that calculates the the energy consumption""\n\nThis reverts commit ba22c0f5",[battery monitoring][energy consumption calc][voltage][simulator],,
C369,DP425,https://github.com/aau-ros/aau_multi_robot,Commits,aau_multi_robot,f0': 'add a function that calculates the the energy consumption\nand the traveled distance so fa,[battery monitoring][energy consumption][remaining distance],,
C359,DP426,https://github.com/aau-ros/aau_multi_robot,Commits,aau_multi_robot,5f193e': 'Robots now drive back to home when energy level is at 50%.\nWhen the energy level is a,[energy tactic][back home][battery lower than 50pct],,
C356,DP427,https://github.com/aau-ros/aau_multi_robot,Commits,aau_multi_robot,434cc': 'added new strategy which checks the battery state'},[battery-based strategy][level][voltage],,
C32998,DP428,https://github.com/craftit/DogBotSoftware,Commits,DogBotSoftware,10af912545ca0f0efe8ca': 'added help info for battery operation'},[readme file][physical battery info],,
C32995,DP429,https://github.com/craftit/DogBotSoftware,Commits,DogBotSoftware,Add supply voltage calibration so we can set battery thresholds more accurately.'},[battery info][calibration],,
C29359,DP430,https://github.com/CopterExpress/clever,Commits,clever,3a13598fa975dc6e0be9bb7': 'selfcheck.py: add battery voltage checks'},[battery info][check voltage],,
C26579,DP431,https://github.com/chrisl8/ArloBot,Commits,ArloBot,12777': 'Rewrite Node (web interface) laptop battery check code to be faster and cause less load,[battery info][web][optimize loading],,
C26112,DP432,https://github.com/chrisl8/ArloBot,Commits,ArloBot,messsages from arlobot_safety and add laptop battery level monitoring.'},[battery monitoring][laptop battery][add],,
C24246,DP433,https://github.com/bluesat/owr_software,Commits,owr_software,eb3c8b1b7d01322913c6ca993d8e47a2df6': 'Added battery voltage reading.'},[battery monitoring][voltage],,
C23929,DP434,https://github.com/bluesat/owr_software,Commits,owr_software,"c834927dfe1a': 'For #28 and #29, intergrated battery level ros_msgs into the gui. Created test da",[battery info][ros msg to gui],,
C216380,DP435,https://github.com/yujinrobot/kobuki,Commits,kobuki,"63334234d683f9ed71d2bd': 'charging state for battery diagnostics, not just state, maybe android n",[battery info][charge state],,
C216290,DP436,https://github.com/yujinrobot/kobuki,Commits,kobuki,23aa2d170e052dd2060349917fb1d71': 'Make test_battery works again'},[battery test][testing],,
C216272,DP437,https://github.com/yujinrobot/kobuki,Commits,kobuki,"ode : Updated DockDriveControl,py to display battery level and charging state of robot and laptop",[battery info][level][robot and laptop],,
C215894,DP438,https://github.com/yujinrobot/kobuki,Commits,kobuki,f19067d45398830085da0ffa122167bd9': 'Include battery charge percent.'},[battery info][charge percentage],,
C215846,DP439,https://github.com/yujinrobot/kobuki,Commits,kobuki,0bcbbd0473ee0027994ea017d107': 'Added laptop battery publisher into minimal.launch.'},[battery info][publisher][lauch file],,
C215844,DP440,https://github.com/yujinrobot/kobuki,Commits,kobuki,05cc9543c43d38': 'kobuki_node : Added laptop battery state publisher.'},[batter info][laptop][publisher],,
C215744,DP441,https://github.com/yujinrobot/kobuki,Commits,kobuki,2': 'parameter configuration for level based battery.'},[battery monitoring][levels],,
C215720,DP442,https://github.com/yujinrobot/kobuki,Commits,kobuki,1bd9a40caaed06587c50736bece5af956': 'kobuki: battery status diagnostics.'},[battery diagnostic][kobuki],,
C215532,DP443,https://github.com/youbot/youbot-ros-pkg,Commits,youbot-ros-pkg,b983d47bd6f674fdd442672': 'check also if one battery cell exceeded the minimum voltage level'},[battery monitoring][multiple cells],,
C215476,DP444,https://github.com/youbot/youbot-ros-pkg,Commits,youbot-ros-pkg,077389346dca5d562f93672dc07a4f': 'add youbot battery monitor'},[battery info/monitoring][youbot][add],,
C21401,DP445,https://github.com/BCLab-UNM/SwarmBaseCode-ROS,Commits,SwarmBaseCode-ROS,Integral constant a little to help with low battery state and attempting to aline to a target bl,[FP],,
C213219,DP446,https://github.com/whoenig/crazyflie_ros,Commits,crazyflie_ros,da887dd99c655c669': 'add sensor readings for battery'},[battery monitoring][sensor][add],,
C212740,DP447,https://github.com/vortexntnu/rov-control,Commits,rov-control,tead of set zero. Do this to avoid excessive power usage after shutdown.'},[energy tactic][save energy after shutdown][disable servo],,
C210983,DP448,https://github.com/uwreact/frc_control,Commits,frc_control,b936cc2c6ed6d19a344': 'Add widget to control battery voltage display'},[battery info][gui],,
C210864,DP449,https://github.com/uwreact/frc_control,Commits,frc_control,f67deb07': 'Add dedicated match time msg and battery voltage'},[battery info][voltage][add],,
C210036,DP450,https://github.com/utexas-bwi/segbot,Commits,segbot,d4090': 'added additional flexability to the battery_diagnostics sendmail node that will now allo,[battery diagnostic][configuration][launchfile][additional mail info],,
C207670,DP451,https://github.com/uf-mil/SubjuGator,Commits,SubjuGator,cf555c992ddce14ba8628fd548': 'THRUSTERS: add power to ThrusterStatus msg\n\n* Also update msg f,[energy info][power],,
C207315,DP452,https://github.com/uf-mil/SubjuGator,Commits,SubjuGator,"67e19505609f31a2a8a6': 'ALARMS: Add variable battery voltage alarms, fix height_over_bottom typo'",[battery warning][alarm variable],,
C205977,DP453,https://github.com/uf-mil/NaviGator,Commits,NaviGator,1807ba2687fcf91b241ddbfea7': 'LAUNCH: launch battery monitor with motor controllers'},[battery monitoring][in motors launch file],,
C205976,DP454,https://github.com/uf-mil/NaviGator,Commits,NaviGator,e if we have >0 measurements\n\n* fixes auto battery low kill on startup'},[battery monitoring][voltage][if higher than 0],,
C205536,DP455,https://github.com/uf-mil/NaviGator,Commits,NaviGator,be1e322a2f0ab3': 'TOOLS: add tool to publish voltage and wrench to rviz'},[battery info][voltage][link to rviz],,
C205325,DP456,https://github.com/uf-mil/NaviGator,Commits,NaviGator,24775c6e45e310220dc8f21a47d0275': 'GUI: Made battery alarm triggers rosparams and added voltage a,[battery monitoring][triggers][dashboard][gui],,
C204914,DP457,https://github.com/uf-mil/NaviGator,Commits,NaviGator,c660b91b2e6541a22': 'SENSOR_CONTROL: Added a battery voltage monitor and alarm'},[battery info][monitorin][alarm],,
C202217,DP458,https://bitbucket.org/udg_cirs/cola2_core,Commits,cola2_core,997394bebfc7db187480ef682266e498abc': 'Added voltage diagnostics for completing VehicleStatus,[battery diagnostic][voltage][complete mission],,
C199079,DP459,https://github.com/turtlebot/turtlebot,Commits,turtlebot,"9095eb46c622dc7ebc1e66b6bf': ""rewound laptop battery power checking (kobuki's used an earlier ver",[battery monitoring/check][polishing],,
C199012,DP460,https://github.com/turtlebot/turtlebot,Commits,turtlebot,b38aca521ed2bc8c40393b0a8': 'adding critical battery level in full mode restart 15% battery will,[energy tactic][switch to passive mode][low battery],,
C198708,DP461,https://github.com/turtlebot/turtlebot,Commits,turtlebot,dc7042a1252551884002ebacb4cf675038': 'laptop battery status diagnostics'},[battery monitoring][latpot diagnostics][add],,
C188833,DP462,https://github.com/start-jsk/rtmros_common,Commits,rtmros_common,2bee177c1d216f43d9cd9499c99a2319aad75': 'add power indicator'},[battery info][power level indicator],,
C186229,DP463,https://github.com/sjtu-automatic-maritime-system/Sailboat-Ros,Commits,Sailboat-Ros,9687457d723f1a1473d7dfb96648d44bd7987': 'add voltage'},[battery monitoring][voltage][add],,
C185463,DP464,https://github.com/sigmaai/self-driving-golf-cart,Commits,self-driving-golf-cart,osbag record.\n\nexamine computer strain and power consumption'},[power consumption][monitoring][self-driven golf car],,
C180069,DP465,https://github.com/sbrodeur/ros-icreate-bbb,Commits,ros-icreate-bbb,"ization\n\n- Added visualization support for battery charge (mAh and percentage),\nand battery st",[battery info][voltage and current],,
C178985,DP466,https://github.com/RoverRobotics/rr_openrover_basic,Commits,rr_openrover_basic,5e1d76d3e784ed384bf37d41e652e39b3': 'Add new power info to diagnostics'},[battery info][unavailable],,
C178984,DP467,https://github.com/RoverRobotics/rr_openrover_basic,Commits,rr_openrover_basic,8894a44812c893d5dd6b9ba2fc886c70b96be': 'Add battery current and battery voltage to OpenRover'},[battery info][voltage and current][open rover],,
C178952,DP468,https://github.com/RoverRobotics/rr_openrover_basic,Commits,rr_openrover_basic,d311498faf1f00553939bbf2': 'Added data about battery health and status'},[battery info],,
C178729,DP469,https://github.com/rospilot/rospilot,Commits,rospilot,fc6df0ceb6ebb83b242b7708c': 'Add support for battery voltage monitoring'},[battery info][voltage],,
C177948,DP470,https://github.com/rosflight/rosflight,Commits,rosflight,9d98e2ddf6c7595bee04ecf87da06414bc9ad': 'Add battery monitor support'},[battery monitoring][add],,
C177946,DP471,https://github.com/rosflight/rosflight,Commits,rosflight,e64f5b9172bb33c8f28ee7527': 'Add support for battery monitor messages'},[battery monitoring][add],,
C174490,DP472,https://github.com/ros/diagnostics,Commits,diagnostics,e5bdb9f5ad571e9f6744a4ba267f8880c3b5f': 'Add voltage sensor support'},[batter monitoring][voltage sensor][add],,
C173916,DP473,https://github.com/ros/diagnostics,Commits,diagnostics,2a018b75046ef272fffeba649aca2': 'Fix type on battery notify call'},[battery monitoring][[new type/file path][in launch file],,
C16806,DP474,https://github.com/autowarefoundation/autoware,Commits,autoware,9eb90a73fe242f3711406c4c5a57f744837d1': 'add battery charging state (#2256)\n\nSigned-off-by: Azu,[battery info][charge state][add],,[battery charging state]
C16802,DP475,https://github.com/autowarefoundation/autoware,Commits,autoware,\n* Add bettery charge [%] topic -> /vehicle/battery\r\n\r\nSigned-off-by: Akihito Ohsato <aohsat,[battery info][improve battery charge info],,
C157802,DP476,https://github.com/ros-interactive-manipulation/pr2_object_manipulation,Commits,pr2_object_manipulation,1a9a1f483141befdb9d2d24a347dfaf1f28': 'added battery level text'},[batter info][level][add],,
