ID,URL,Collection,Title,Contents,DateTime,DateTime
ROSA181,https://answers.ros.org/question/219948/7-8-tablet-for-turtlebot/,ROSAnswers,"7-8"" Tablet for Turtlebot?",y 2-in-1 Inspiron 11 3157 (that has terrific battery life and is Ubuntu-certified).If you are wil,2015-10-26 23:42:25 -0600,1445910145.0
ROSA179,https://answers.ros.org/question/192672/what-should-i-expect-from-turtlebot-calibration-how-do-i-know-if-my-turtlebot-is-broken/,ROSAnswers,What should I expect from Turtlebot calibration? / How do I know if my Turtlebot is broken?,"to hardware (IMU and Battery). If the Ni-Mh battery is old and used over many charging cycles, i",2014-09-14 12:45:28 -0600,1410709528.0
ROSA178,https://answers.ros.org/question/218715/battery-usage-simulation-in-gazebo/,ROSAnswers,Battery Usage Simulation in Gazebo,"hat is best practice in simulating a robot's battery usage in gazebo?I have a robot, and therefor",2015-10-06 09:39:44 -0600,1444135184.0
ROSA176,https://answers.ros.org/question/207130/contacting-turtlebot-distributor-i-heart-engineering/,ROSAnswers,Contacting Turtlebot Distributor (I Heart Engineering).,r a while and there is only 2 that have this battery issue. I did some research on the model of a,2015-04-14 14:09:57 -0600,1429031397.0
ROSA175,https://answers.ros.org/question/204239/long-term-turtlebot-storage-and-care/,ROSAnswers,Long term turtlebot storage and care,Open the bottom of the Kobuki and unplug the battery pack. And remove the battery from the laptop,2015-03-04 11:18:00 -0600,1425478680.0
ROSA174,https://answers.ros.org/question/201704/how-to-power-off-kinect-from-software/,ROSAnswers,How to power off Kinect from software,"s, compute (or measure) their affect on your battery life, and figure out which steps actually ca",2015-01-25 08:32:39 -0600,1422181959.0
ROSA171,https://answers.ros.org/question/170766/tum_ardrone-autopilot/,ROSAnswers,tum_ardrone autopilot,and the drone took off after inserting a new battery and things like that. You could post some lo,2014-05-28 00:39:53 -0600,1401248393.0
ROSA168,https://answers.ros.org/question/127171/ekf-dosent-work-perfectly/,ROSAnswers,EKF dosen't work perfectly,stimating model parameters from output data (battery time until full while charging).,2014-02-07 03:52:29 -0600,1391752349.0
ROSA164,https://answers.ros.org/question/64292/rostopic-echo-to-webpage/,ROSAnswers,rostopic echo to webpage,e output from rostopic echo (for example the battery level) to a webpage? You can look at for t,2013-06-04 03:50:22 -0600,1370328622.0
ROSA163,https://answers.ros.org/question/58588/turtlebot-bringup-problems/,ROSAnswers,Turtlebot bringup problems,very helpful. This usually happens when the battery is very low or going bad. I would get a mult,2013-03-19 07:22:12 -0600,1363688532.0
ROSA162,https://answers.ros.org/question/57161/turtlebot_bringup-error-invalid-param-tag/,ROSAnswers,turtlebot_bringup error - invalid <param> tag [closed],e roslaunch works fine except for the laptop battery warning which I have described here - Thank,2013-03-05 05:33:41 -0600,1362472421.0
ROSA161,https://answers.ros.org/question/12900/microsoft-kinect-or-asus-xtion/,ROSAnswers,Microsoft Kinect or ASUS Xtion ? [closed],"is handy, but (if you can get access to raw battery voltage on your Roomba, like you can on a cr",2012-02-05 14:54:02 -0600,1328460842.0
ROSA158,https://answers.ros.org/question/41829/turtlebot-clearpath-kinect-visualization-tutorial/,ROSAnswers,Turtlebot (clearpath) Kinect Visualization Tutorial,"unable to fetch information in the laptop's battery charge state.
I can set the robot to full mo",2012-08-19 19:29:09 -0600,1345415349.0
ROSA156,https://answers.ros.org/question/51181/how-to-connect-the-kinetic-sensor-to-my-ros-computer/,ROSAnswers,How to connect the kinetic sensor to my ROS computer,transformer it self and hook it to my robot battery...I recall there's a way of connecting a kin,2012-12-28 13:08:41 -0600,1356707321.0
ROSA155,https://answers.ros.org/question/45885/rviz-unsaved-changes/,ROSAnswers,rviz: unsaved changes,"rviz from time to time when I am working on battery, it saves some power (opengl likes my cpu).A",2012-10-15 02:27:30 -0600,1350278850.0
ROSA153,https://answers.ros.org/question/36330/p2os-teleop/,ROSAnswers,P2OS teleop,"rostopic list
/aio
/base_controller/command
/battery_state
/cmd_motor_state
/cmd_vel
/diagnostics",2012-06-12 06:54:22 -0600,1339494862.0
ROSA1520,https://answers.ros.org/question/263114/i-want-to-control-10-dynamixel-motors-using-ros-python-i-am-succeeding-up-to-6-motors-at-a-time-but-not-all/,ROSAnswers,I want to control 10 dynamixel motors using ROS Python. I am succeeding up to 6 motors at a time but not all,"ration what i want to do. This looks like a voltage drop issue. In our arm we have 7 motors,",2017-06-03 05:42:57 -0600,1496479377.0
ROSA151,https://answers.ros.org/question/38199/error-reading-from-sci-port-no-data-turtlebot-disconnects-when-set-full-mode/,ROSAnswers,Error reading from SCI port. No data. Turtlebot disconnects when set Full Mode,meter) please measure the voltage across the battery to make sure that it is fully charged. Simil,2012-07-08 07:39:49 -0600,1341743989.0
ROSA1509,https://answers.ros.org/question/223633/how-to-make-a-slam-robot-with-navigation/,ROSAnswers,How to make a slam robot with navigation?,"o parts are still missing:
Battery plus some voltage converters. You can use a USB-Powerbank f",2016-01-07 08:39:25 -0600,1452163165.0
ROSA1508,https://answers.ros.org/question/220233/battery-monitor/,ROSAnswers,Battery Monitor,not using a laptop computer. I have lithium battery running everything. I would like to add a b,2015-11-01 08:27:39 -0600,1446373659.0
ROSA1490,https://answers.ros.org/question/53457/kinect-dies-when-using-the-follower-example-on-a-turtlebot/,ROSAnswers,kinect dies when using the follower example on a turtlebot,be a current issue. I would think that the battery pack could source plenty of current unless m,2013-01-26 09:39:21 -0600,1359200361.0
ROSA149,https://answers.ros.org/question/36430/gazebo-dead-slow-on-8x27ghz-cpu-with-a-nvidia-gt650m-gpu/,ROSAnswers,Gazebo dead slow on 8x2.7GHz cpu with a NVidia GT650m gpu,"has Optimus, with a sticker promising great battery life and great performance. I don't care for",2012-06-13 05:05:40 -0600,1339574740.0
ROSA147,https://answers.ros.org/question/32736/react-on-diagnostics-eg-shutdown-on-low-battery/,ROSAnswers,react on diagnostics (eg shutdown on low battery),"and?I'd like to shutdown the robot PC if the battery goes low (which the OS isn't aware of), and",2012-04-26 05:37:41 -0600,1335429461.0
ROSA1451,https://answers.ros.org/question/306234/looking-for-existing-electromyograph-emgeeg-or-voltage-messages/,ROSAnswers,"Looking for existing Electromyograph EMG/EEG, or voltage messages","EEG/EMG.There was a lightning talk about a (consumer) EEG device last ROSCon (), but that doesn",2018-10-19 04:10:40 -0600,1539933040.0
ROSA144,https://answers.ros.org/question/12973/kinect-issues-on-different-machines/,ROSAnswers,kinect issues on different machines,", the Kinect gets it power from the create's battery, not the USB. (The suspicious unconnected c",2012-02-09 23:07:54 -0600,1328836074.0
ROSA1437,https://answers.ros.org/question/217804/problem-creating-a-ros-package-with-the-presence-of-external-headers/,ROSAnswers,Problem creating a ROS package with the presence of external headers,"ions, for example to read the voltage of the battery, and publish the data as ROS messages. 
I pu",2015-09-17 04:11:33 -0600,1442473893.0
ROSA1427,https://answers.ros.org/question/51036/irobot-create/,ROSAnswers,irobot create,a step-down appliance into my irobot adapter/charger ! :-) I just checked the transformer. It,2012-12-24 03:47:16 -0600,1356328036.0
ROSA1425,https://answers.ros.org/question/38786/problem-adding-rosserial-node-to-turtlebot-bringup/,ROSAnswers,Problem adding rosserial node to turtlebot bringup,"al.launch to have the following. The ""laptop battery"" stuff has been pulled out since I am using",2012-07-13 18:27:49 -0600,1342214869.0
ROSA142,https://answers.ros.org/question/12385/irobot-create-odometry-package/,ROSAnswers,irobot create odometry package,"kely that ...i recognized somehing. When the battery is not full, it gives erroneous measurements",2011-12-17 16:14:21 -0600,1324145661.0
ROSA1418,https://answers.ros.org/question/218015/problem-in-determining-a-link-language-while-using-external-libraries/,ROSAnswers,Problem in determining a link language while using external libraries,"ions, for example to read the voltage of the battery, and publish the data as ROS messages. I put",2015-09-22 07:38:21 -0600,1442918301.0
ROSA1412,https://answers.ros.org/question/293771/publisher-can-only-in-while-no-maybe-other-reason/,ROSAnswers,"publisher can only in While? no, maybe other reason.",PC.Last night I recharge the raspberry's li battery and this morning the code works fine.The pro,2018-06-11 05:10:34 -0600,1528704634.0
ROSA141,https://answers.ros.org/question/12263/kinect-does-not-turn-on-turns-off-on-its-own/,ROSAnswers,Kinect does not turn on / turns off on its own,"he kinect goes off again. I thought it was a battery problem, but the dashboard shows the battery",2011-12-07 13:35:18 -0600,1323272118.0
ROSA1406,https://answers.ros.org/question/30433/turtlebot-and-turtlebot-arm-and-hokuyo-laser-rangefinder/,ROSAnswers,Turtlebot and turtlebot arm and hokuyo laser rangefinder,"t shutting down the Kinect, Laser or Arm the battery empty faster than it can refill and may dama",2012-03-25 16:33:09 -0600,1332703989.0
ROSA1403,https://answers.ros.org/question/151526/using-move_base-recovery-for-initial-pose-estimation/,ROSAnswers,using move_base recovery for initial pose estimation,utocking sequence. Turtlebot have a docking (battery recharger) with infra-red emitters and the r,2014-04-10 01:02:46 -0600,1397102566.0
ROSA1402,https://answers.ros.org/question/287099/turtlebot-bringup-not-connecting-to-port/,ROSAnswers,TurtleBot Bringup Not Connecting to Port,"?
Thanks.Turns out it was a power issue. The battery was too low to power the OpenCR board, so ma",2018-03-30 10:52:09 -0600,1522417929.0
ROSA1396,https://answers.ros.org/question/267407/about-battery-management-systems/,ROSAnswers,About Battery Management Systems,"WalterWhy do you need a BMS on a 4S, 6S LiPo battery? These battery packs can operate without th",2017-07-26 05:24:02 -0600,1501057442.0
ROSA1394,https://answers.ros.org/question/254899/ros-battery-status/,ROSAnswers,ROS Battery Status,"d car) batteries as well as some Lithium Ion battery packs. Unfortunately, none of the team membe",2017-02-16 17:08:11 -0600,1487272091.0
ROSA1393,https://answers.ros.org/question/248531/connect-failed-rosaria-with-robot/,ROSAnswers,Connect failed RosAria with Robot,f neccesary. Make sure the robot is fully charged or plugged in to the charger (with good ba,2016-11-21 03:49:37 -0600,1479707377.0
ROSA139,https://answers.ros.org/question/11276/best-pc-architecture-to-run-turtlebot/,ROSAnswers,Best PC architecture to run Turtlebot,ter to run on the TurtleBot is a tradeoff of battery life for computation and price. In general,2011-09-21 18:12:36 -0600,1316639556.0
ROSA1389,https://answers.ros.org/question/221362/turtlebot-bad-gyro-calibration/,ROSAnswers,turtlebot bad gyro calibration,"rcuit board from your CREATE Base. On a full battery charge, ensure that there is a constant 5V p",2015-11-23 03:28:36 -0600,1448256516.0
ROSA1386,https://answers.ros.org/question/202176/kinect-isnt-visible-from-odroid-when-battery-powered-turtlebot-v2/,ROSAnswers,Kinect isn't visible from Odroid when battery powered (turtlebot v2),Kinect that doesn’t work when the odroid is battery driven. Everything except the things in the,2015-01-31 15:23:57 -0600,1422725037.0
ROSA1382,https://answers.ros.org/question/198802/can-rosaria-and-p2os-both-be-used-simultaneously-for-pioneer-robots/,ROSAnswers,Can RosAria and p2os both be used simultaneously for pioneer robots?,e finder. I am however unable to monitor the battery and robot status. Are there any tools to mon,2014-12-03 03:47:01 -0600,1417585621.0
ROSA1372,https://answers.ros.org/question/65437/workstation-as-master-turtlebot/,ROSAnswers,Workstation as Master [Turtlebot],e Create. This usually means your turtlebot battery needs to be charged. Or that the connection,2013-06-18 11:10:39 -0600,1371564639.0
ROSA1371,https://answers.ros.org/question/58247/turtlebot2-power-for-laptop/,ROSAnswers,Turtlebot2 power for laptop,"Hello,I would like to use the battery of the Kobuki base of my turtlebot to give p",2013-03-15 01:13:10 -0600,1363320790.0
ROSA137,https://answers.ros.org/question/10397/is-visualization-ok-on-laptops-with-optimusbumblebee/,ROSAnswers,Is visualization OK on laptops with Optimus+Bumblebee?,"orked fine (unfortunately, you don't get the battery savings that optmius integrated graphics wou",2011-06-25 11:06:10 -0600,1309010770.0
ROSA1368,https://answers.ros.org/question/38848/dashboard-is-unble-to-check-the-laptop-battey-state/,ROSAnswers,Dashboard is unble to check the laptop battey state,e: 1342422151.301084] Unable to check laptop battery state. Exception: Value 12265 mW did not hav,2012-07-15 21:06:36 -0600,1342397196.0
ROSA1366,https://answers.ros.org/question/34239/turtlebot-dying-when-launching-kinect/,ROSAnswers,Turtlebot dying when launching kinect,down issue is that I swapped to a new laptop_battery.py and it seems to not show the correct char,2012-05-17 09:59:26 -0600,1337259566.0
ROSA1362,https://answers.ros.org/question/11885/file-rospack-find-turtlebot_navigationnav_rvizvcg-does-not-exist/,ROSAnswers,file [rospack find turtlebot_navigation/nav_rviz.vcg] does not exist,dashboard to light up properly as one of the battery lights never turn green but both batteries a,2011-11-10 01:57:45 -0600,1320897465.0
ROSA136,https://answers.ros.org/question/9647/how-to-connect-kinect-to-a-12v-battery/,ROSAnswers,How to connect Kinect to a 12v battery,mount my kinect on my robot which has a 12v battery. i am a completely noob in the field of elec,2011-04-05 05:59:14 -0600,1301993954.0
ROSA1359,https://answers.ros.org/question/10903/does-battery-matter-to-simulated-pr2-robot/,ROSAnswers,Does 'Battery' matter to simulated pr2 robot,"nning pr2 in simulation for a long time, the battery will go down eventually to 0. Does that matt",2011-08-15 05:58:48 -0600,1313398728.0
ROSA1357,https://answers.ros.org/question/9448/loading-a-prior-map-with-gmapping/,ROSAnswers,Loading a prior map with gmapping,". Imagine a robot that maps, then docks to recharge. The dock is at the same location as the st",2011-03-16 07:37:20 -0600,1300271840.0
ROSA1354,https://answers.ros.org/question/29648/failed-to-put-the-turtlebot-in-full-mode/,ROSAnswers,Failed to put the turtlebot in full mode,"do this:Then, restart. If that doesn't work, charge your turtlebot. This happens every once and",2012-03-13 10:34:01 -0600,1331645641.0
ROSA1344,https://answers.ros.org/question/337861/autonomous-docking/,ROSAnswers,Autonomous docking,"I have a DIY robot that docks itself on the charger.
I use AMCL and Navigation stack to put th",2019-11-18 07:07:21 -0600,1574071641.0
ROSA134,https://answers.ros.org/question/10546/pni-digital-compass-driver/,ROSAnswers,PNI Digital Compass Driver,milar problems?I can't do anything about the battery life :) . I have however written some code i,2011-07-09 10:43:11 -0600,1310218991.0
ROSA133,https://answers.ros.org/question/44660/suggestions-on-using-irobot-create-with-hokuyo-urg-04lx-turtlebot/,ROSAnswers,Suggestions on using irobot create with hokuyo urg 04lx / turtlebot?,the 12V for Kinect. We use a Yanec external battery (6 Ah) with 5V and 12V (it has also a third,2012-09-27 02:03:24 -0600,1348722204.0
ROSA1329,https://answers.ros.org/question/265899/how-can-i-use-sensor_msgsbatterystate/,ROSAnswers,how can I use sensor_msgs/BatteryState,you can follow ) that will suscribe to your battery state topic.In the callback function you can,2017-07-10 08:04:45 -0600,1499684685.0
ROSA1324,https://answers.ros.org/question/241032/poor-results-of-loop-closurse-detection-rtabmap_ros/,ROSAnswers,Poor results of loop closurse detection rtabmap_ros.,can. I will make more algorithm tests but my battery is empty i need to wait for charge,2016-08-03 12:38:19 -0600,1470238699.0
ROSA1323,https://answers.ros.org/question/10235/android-and-ros-communication-over-usb-instead-of-wifi/,ROSAnswers,Android and ROS Communication over USB instead of Wifi,s would also ensure the android device stays charged. :P At least with the Android Honeycomb,2011-06-12 05:55:37 -0600,1307868937.0
ROSA132,https://answers.ros.org/question/53529/usb-graphics-card-for-ubuntu-1204lts/,ROSAnswers,USB Graphics Card for Ubuntu 12.04LTS,"You don't mention if it must be a laptop, or battery operated?The easiest path is to get yourself",2013-01-28 03:54:48 -0600,1359352488.0
ROSA1310,https://answers.ros.org/question/61517/turtlebot-teleop-running-no-response/,ROSAnswers,"Turtlebot teleop running, no response","Yes, everything is plugged in correctly and charged. Please help! Do you have TurtleBot 1 or T",2013-04-24 13:07:35 -0600,1366819655.0
ROSA131,https://answers.ros.org/question/27755/roomba-500-series-installation-problem/,ROSAnswers,Roomba 500 series installation problem,rate error and a complaint about the laptop battery being in Ma instead of Mw - is this some E,2012-02-16 01:11:03 -0600,1329361863.0
ROSA1305,https://answers.ros.org/question/40830/irobot-create-and-beagleboard-failed-to-open-port-devttyusb0/,ROSAnswers,"iRobot Create and BeagleBoard ""Failed to open port /dev/ttyUSB0"" [closed]","should be getting clear, regularly repeating battery status messages - something like: ""bat: mi",2012-08-07 23:06:16 -0600,1344391576.0
ROSA1304,https://answers.ros.org/question/41815/raspberry-pi-optimization/,ROSAnswers,Raspberry Pi optimization [closed],a Raspberry Pi with the Turtlebot to save on power consumption and simplify charging.,2012-08-19 10:24:24 -0600,1345382664.0
ROSA1302,https://answers.ros.org/question/12928/how-to-use-bilibot/,ROSAnswers,How to use bilibot?,does not come with USB-SCI cable and Create charger dock (for auto homing). Is that normal?Ma,2012-02-07 21:53:06 -0600,1328658786.0
ROSA1300,https://answers.ros.org/question/12294/starting-p3dx-using-p2os/,ROSAnswers,Starting p3dx using p2os,i others are not colored (red/green) and the battery is 0% even though the robot is fully charged,2011-12-09 05:43:31 -0600,1323416611.0
ROSA1298,https://answers.ros.org/question/12048/status-stale-in-turtlebots-dashboard/,ROSAnswers,"Status ""Stale"" in Turtlebot's dashboard",ly available in ). Does it mean that (a) the battery of is left unused for long so that it has m,2011-11-22 03:56:57 -0600,1321941417.0
ROSA1293,https://answers.ros.org/question/136741/turtlebot-outputting-over-serial-but-not-receiving/,ROSAnswers,"Turtlebot outputting over serial, but not receiving",get data from the Turtlebot that seems to be battery charge information.How is it that I have a w,2014-03-06 16:41:22 -0600,1394134882.0
ROSA1284,https://answers.ros.org/question/10746/kinect-power-create-shutdown-issue/,ROSAnswers,Kinect power - Create shutdown issue,"can bring the robot down. (both lowering the battery voltage and draining the battery faster)
Thi",2011-07-27 02:40:08 -0600,1311745208.0
ROSA1282,https://answers.ros.org/question/27623/turtlebot-roomba-create-power-issues/,ROSAnswers,turtlebot Roomba/ Create power issues.,. I am struggling with multiple dead roomba battery packs. If I can feed a fixed voltage throug,2012-02-14 07:03:23 -0600,1329210203.0
ROSA128,https://answers.ros.org/question/46782/information-about-turtlebot2/,ROSAnswers,Information about Turtlebot2,"he robot isn't docked (to avoid draining the battery), but I'll have to confirm that This post i",2012-10-25 05:06:43 -0600,1351148803.0
ROSA124,https://answers.ros.org/question/212371/how-do-i-reset-the-odometry-topic-on-ardrone_autonomy/,ROSAnswers,How do i reset the odometry topic on ardrone_autonomy,date the firmware. Just make sure your phone battery and AR Drone battery is full and click updat,2015-06-28 12:21:58 -0600,1435504918.0
ROSA123,https://answers.ros.org/question/61244/can-a-smach-state-machine-be-paused-and-resumed/,ROSAnswers,Can a SMACH state machine be paused and resumed?,"machine. However, it is also monitoring its battery levels using a SMACH MonitorState. When the",2013-04-21 14:20:21 -0600,1366564821.0
ROSA122,https://answers.ros.org/question/228533/ekf_localization-odometryfiltered-topicfrequency-too-low/,ROSAnswers,ekf_localization: odometry/filtered topic:Frequency too low?,maximum cpu is utilized unless you're using battery power. It turns out that the default may be,2016-03-08 10:18:00 -0600,1457443080.0
ROSA121,https://answers.ros.org/question/230198/which-single-board-computer-should-i-chose/,ROSAnswers,Which single board computer should I chose?,So I shouldn' t prefer it.Do you run from a battery? If so you might want to ditch the Cortex A7,2016-03-26 06:43:19 -0600,1458985399.0
ROSA120,https://answers.ros.org/question/236239/how-can-i-power-a-kinect-using-the-irobot-create-2-base-turtlebot/,ROSAnswers,How can I power a kinect using the iRobot Create 2 base? (Turtlebot),"ng the kinect?Or will I need an external 12V battery?Thanks! I'm relatively new to electronics, s",2016-06-06 16:03:17 -0600,1465239797.0
ROSA119,https://answers.ros.org/question/251805/i-need-help-writing-a-controller-node-for-a-drone/,ROSAnswers,I need help writing a controller node for a drone,will also ignore any mavlink commands if the battery is a dangerously low and return to their lan,2017-01-12 04:12:47 -0600,1484201567.0
ROSA117,https://answers.ros.org/question/296145/turtlebot3-low-battery-beeping/,ROSAnswers,turtlebot3 low battery beeping,"s source code so that it does beep when the battery is low. Thanks! Hi ,The buzzer you mentione",2018-07-03 17:43:18 -0600,1530650598.0
ROSA115,https://answers.ros.org/question/331522/sending-velocity-commands-to-the-robot-throught-cmd_vel-topic/,ROSAnswers,sending velocity commands to the robot throught cmd_vel topic,I have another question!!! where to get the battery state so I can send an error message when th,2019-08-25 06:45:28 -0600,1566726328.0
ROSA113,https://answers.ros.org/question/342128/ros-create2-ca_driver-dashboard/,ROSAnswers,ROS Create2 ca_driver dashboard?,ca_driver.It publishes several topics on the battery.when I run:rostopic echo /battery/chargeIt r,2020-01-20 13:41:46 -0600,1579538506.0
ROSA112,https://answers.ros.org/question/341812/turtlebot3-is-not-functionnig-on-his-bettery-i-dont-undrstend-the-problem/,ROSAnswers,turtlebot3 is not functionnig on his bettery i don't undrstend the problem,ts work but when i turn the turtle on by the battery the respbary3 does not turn on their is a re,2020-01-15 12:51:32 -0600,1579103492.0
ROSA111,https://answers.ros.org/question/340524/open-mobile-manipulator-project/,ROSAnswers,Open Mobile Manipulator Project [closed],"0w dc-dc buvk converters(25),1 lipo 5000 mah battery(50), robot base could be just 2 leveled wood",2019-12-22 03:56:07 -0600,1576997767.0
ROSA110,https://answers.ros.org/question/314418/local-costmap-window-slowly-drifts-over-static-global-map/,ROSAnswers,local costmap window slowly drifts over static global map,s did not happen. It might be tied when the battery getting low.I will update with a bag file wh,2019-01-31 21:12:06 -0600,1548976326.0
ROSA11,https://answers.ros.org/question/208932/cannot-see-the-scan-data-of-rplidar-on-raspberry-pi/,ROSAnswers,Cannot see the scan data of rplidar on raspberry pi,"upply, worked fine!! It´s really a matter of energy!! Thanx a lot!! Saved my day!!max_usb_curren",2015-05-10 20:38:28 -0600,1431301108.0
ROSA107,https://answers.ros.org/question/330995/battery-damaged-after-full-discharge/,ROSAnswers,Battery damaged after full discharge,One of my pupils let the battery plugged on the Turtlebot Burger 3 for one ye,2019-08-19 01:56:05 -0600,1566190565.0
ROSA106,https://answers.ros.org/question/321734/hokuyo-ust-10lx-power-options/,ROSAnswers,Hokuyo UST-10LX power options,uyo UST-10LX on my RC car and have separated battery to power the lidar and the car. To reduce th,2019-04-23 18:03:58 -0600,1556053438.0
ROSA105,https://answers.ros.org/question/52203/kobuki-malformed-subpayload/,ROSAnswers,"Kobuki ""malformed subpayload""","e few times we did, we noticed that Kobuki's battery level was low. Could you test your netbook w",2013-01-14 06:04:54 -0600,1358150694.0
ROSA104,https://answers.ros.org/question/318738/have-two-nodes-publish-to-same-topic/,ROSAnswers,Have two nodes publish to same topic,then have another node which sends only when battery is too low. I don't want to change anything,2019-03-18 12:01:25 -0600,1552921285.0
ROSA103,https://answers.ros.org/question/313024/turtlebot3-burger-is-not-charging/,ROSAnswers,Turtlebot3 burger is not charging [closed],"requested in the online manual : unplug the battery, take it out of the robot, plug the white pa",2019-01-17 08:19:22 -0600,1547720362.0
ROSA102,https://answers.ros.org/question/311408/rosserial-kinetic-error-5-inputoutput-error/,ROSAnswers,rosserial kinetic [Error 5] Input/output error,"would be the answer.Btw, I connected another battery to the motor to supply the working current/v",2018-12-23 10:43:08 -0600,1545568988.0
ROSA101,https://answers.ros.org/question/257182/getting-started-in-the-world-of-drone-programming/,ROSAnswers,Getting started in the world of drone programming,"need the drone to have around 30 minutes of battery(ideally more, but if not possible that will",2017-03-16 10:11:54 -0600,1489669914.0
ROSA1,https://answers.ros.org/question/42315/ubuntu-1204-and-pandaboard-fails-to-open-asus-xtion-driver-issues-for-arm/,ROSAnswers,Ubuntu 12.04 and Pandaboard -> fails to open ASUS xtion/ Driver issues for ARM,lag of enough usb ports and the fact of less energy consumption). The compiling seems to work we,2012-08-26 08:41:28 -0600,1345981288.0
ROSA0,https://answers.ros.org/question/193078/minimum-hardware-requirement-for-ros/,ROSAnswers,Minimum Hardware Requirement for ROS,. So we need to select the hardware which is energy efficient and can have ROS run on it. This,2014-09-19 16:15:41 -0600,1411154141.0
ROSD36,https://discourse.ros.org/t/turtlebot3-joule-stalled/2739,ROSDiscourse,Turtlebot3 - Joule stalled,on 12V/3A external power supply or with the battery provided with the Turtlebo3 kit. Logs don’t,2017-09-23 4:28 PM,1506151680.0
ROSD3,https://discourse.ros.org/t/which-board-microprocessor-should-i-use-i-want-to-use-ros-kinetic-on-ubuntu-16-04-along-with-packages-like-move-base-laser-scan-matcher-for-indoor-autonomous-navigation/11488,ROSDiscourse,"Which board/microprocessor should I use? I want to use ROS Kinetic on Ubuntu 16.04, along with packages like move_base, laser_scan_matcher for indoor autonomous navigation",l switch to something that is smaller / more energy efficient but harder to work with.Looks like,2019-11-14 5:53 AM,1573721580.0
ROSD253,https://discourse.ros.org/t/turtlebot3-software-and-firmware-update-and-waffle-pi/3729,ROSDiscourse,TurtleBot3 software and firmware update and 'waffle_pi',"sary to show the new Publisher /diagnostic, /battery_state information and to connect a speaker t",2018-01-18 3:39 AM,1516253940.0
ROSD250,https://discourse.ros.org/t/what-do-you-want-to-see-in-an-educational-ros-platform/10958,ROSDiscourse,What do you want to see in an educational ROS platform?,SLAM onboard.If I just use a 3S LiPo 5000mah battery (it’s already larger than the default). The,2019-10-10 2:21 AM,1570684860.0
ROSD243,https://discourse.ros.org/t/autoware-v1-12-alpha-1/9396,ROSDiscourse,Autoware v1.12-alpha.1,()Split drive state ()melodic support ()add battery charging state ()modify mssion state for fms,2019-06-03 11:15 PM,1559571300.0
ROSD235,https://discourse.ros.org/t/looking-for-kobuki-power-supply-battery-charger/8754,ROSDiscourse,Looking for Kobuki power supply / battery charger,"AC, 50/60Hz, 1.5A max; Output: 19V DC, 3.16A power supply.Here’s an example on Amazon: As for t",2019-04-15 9:00 PM,1555329600.0
ROSD23,https://discourse.ros.org/t/announcing-tf-remapper-cpp-and-static-transform-mux-more-power-to-your-tf/9219,ROSDiscourse,Announcing tf_remapper_cpp and static_transform_mux: More power to your TF!,g TF? Have you looked at the ? Stop wasting energy and CPU cycles by moving to . The API is a s,2019-05-19 5:39 PM,1558255140.0
ROSD227,https://discourse.ros.org/t/sbs-smart-battery-system-smbus-over-usb/12836,ROSDiscourse,SBS (Smart Battery System) SMBus over USB?,"ed, but I’m trying to integrate a SBS laptop battery into a ROS-based robot I’m building, and it’",2018-04-16 8:11 AM,1523877060.0
ROSD226,https://discourse.ros.org/t/tb3-turtlebot3-automatic-parking-under-ar-detection/4476,ROSDiscourse,[TB3] TurtleBot3 Automatic Parking under AR detection,"ironments, such as no-light. Make your own recharge stations or like that by using these packag",2018-04-16 8:11 AM,1523877060.0
ROSD225,https://discourse.ros.org/t/turtlebot3-impressions-so-far/2907,ROSDiscourse,Turtlebot3 - Impressions so far,ointing out in the instructions that charger power supply will also serve as a Joule power supp,2017-10-11 3:02 PM,1507701720.0
ROSD220,https://discourse.ros.org/t/regional-robotics-sailing-winter-academy-at-zhejiang-university/6980,ROSDiscourse,Regional Robotics Sailing Winter Academy at Zhejiang University,ea on a much longer duration compared to the battery-powered counterpart and potentially could se,2018-11-27 7:11 PM,1543309860.0
ROSD22,https://discourse.ros.org/t/autoware-1-12-released/9817,ROSDiscourse,Autoware 1.12 released,including support for better stop states and battery chargingConvex hull predictionSupport for RO,2019-07-08 7:32 PM,1562581920.0
ROSD163,https://discourse.ros.org/t/research-about-the-battery-in-robots/5566,ROSDiscourse,Research about the battery in robots,ching on how to make robots programming more efficient and of a better quality. If you are into ro,2018-07-30 11:33 PM,1532961180.0
ROSD144,https://discourse.ros.org/t/autoware-reference-platform-working-group-meeting-3/11451,ROSDiscourse,Autoware Reference Platform Working Group Meeting #3,"heng
Requests by Kalray and TierIV
Estimated power consumption : 20-30 Watts (without accelerat",2019-11-12 11:42 AM,1573569720.0
ROSD138,https://discourse.ros.org/t/project-azure-for-kinect-4th-gen-kinect/4729,ROSDiscourse,Project Azure for Kinect (4th gen Kinect),ncy and modulation contrast resulting in low power consumption with overall system power of 225,2018-05-08 11:21 AM,1525789260.0
ROSD12,https://discourse.ros.org/t/using-nuc-with-kobuki/489,ROSDiscourse,Using NUC with Kobuki,was aware of a power solution e.g. external battery that can connect to the Kobuki 19v output AN,2016-09-10 6:38 PM,1473500280.0
